Genres;4.5;Title Id;Country;Person Name;Title;IMDB Rating Init;Votes;Year;Number of Votes;Titles;Year of Release
Romance;4,5;tt1022603;United States;Marc Webb;500 Days of Summer;7,7;539K;2009;538658;1;2.009
Drama;4,5;tt0056801;Italy;Marcello Mastroianni;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Guido Alberti;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Mario Conocchia;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Bruno Agostini;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Cesarino Miceli Picardi;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Jean Rougeul;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Mario Pisu;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Ian Dallas;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Mino Doro;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Tito Masini;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Mark Herron;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Neil Robinson;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Eugene Walter;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Mario Tarchetti;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Frazier Rippy;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Francesco Rigamonti;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Giulio Paradisi;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Marco Gemini;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Annibale Ninchi;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Claudia Cardinale;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Anouk Aimée;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Sandra Milo;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Rossella Falk;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Barbara Steele;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Madeleine Lebeau;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Caterina Boratto;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Eddra Gale;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Yvonne Casadei;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Nadia Sanders;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Georgia Simmons;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Edy Vessel;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Annie Gorassini;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Rossella Como;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Marisa Colomber;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Elisabetta Catalano;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Hazel Rogers;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Gilda Dahlberg;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Mary Indovino;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Giuditta Rissone;8½;8,0;122K;1963;122326;1;1.963
Drama;4,5;tt0056801;Italy;Federico Fellini;8½;8,0;122K;1963;122326;1;1.963
Biography;4,5;tt0268978;United States;Anthony Easton;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Darius Stone;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;David B. Allen;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Russell Crowe;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Ed Harris;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Christopher Plummer;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Paul Bettany;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Adam Goldberg;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Josh Lucas;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Anthony Rapp;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Jason Gray-Stanford;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Judd Hirsch;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Austin Pendleton;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Victor Steinbach;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Thomas F. Walsh;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Jesse Doran;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Kent Cassella;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Patrick Blindauer;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;John Blaylock;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Roy Thinnes;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Rance Howard;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Josh Pais;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Alex Toma;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Teagle F. Bougere;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Michael Esper;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Isadore Rosenfeld;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Tommy Allen;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Dave Bayer;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Brian Keith Lewis;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Tom McNutt;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Will Dunham;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Glenn Roberts;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Ed Jupp Jr.;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Christopher Stockton;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Gregory Dress;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Matt Samson;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Jennifer Connelly;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Vivien Cardone;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Jillie Simon;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Tanya Clarke;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Cheryl Howard;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Jane Jenkins;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Valentina Cardinalli;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Eva Burkley;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Amy Walz;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Tracey Toomey;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Jennifer Weedon;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Yvonne Thomas;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Holly Pitrago;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Carla Occhiogrosso;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Biography;4,5;tt0268978;United States;Ron Howard;A Beautiful Mind;8,2;961K;2001;960894;1;2.001
Crime;4,5;tt0106489;United States;A.J. Ekoku;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Alan Lange;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Robert De Niro;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Chazz Palminteri;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Lillo Brancato;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Francis Capra;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Clem Caserta;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Alfred Sauchelli Jr.;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Frank Pietrangolare;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Joe Pesci;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Robert D'Andrea;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Eddie Montanaro;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Fred Fischer;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Dave Salerno;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Joseph D'Onofrio;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Luigi D'Angelo;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Louis Vanaria;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Dominick Rocchio;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Patrick Borriello;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Paul Perri;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Rocco Parente;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Joe Black;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Louis Gioia;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Mitch Kolpan;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Phil Foglia;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Richard DeDomenico;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Max Genovino;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Ralph Napolitano;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Steve Kendall;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Sobe Bailey;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Domenick Lombardozzi;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Frank Caserta Sr.;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Ed Derian;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Larry Lederman;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Philip Garbarino;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Nicky Blair;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Joe Calvacca Jr.;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Anthony Etergineoso;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Louis Etergineoso;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Joe Laham;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Darell Grant;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Demond Webber;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Rhaman Thomas;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Jason Meighan;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Steve Pendleton;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Taral Hicks;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Kathrine Narducci;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Gianna Palminteri;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Kacy Brooks;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Crime;4,5;tt0106489;United States;Robert De Niro;A Bronx Tale;7,8;153K;1993;152693;1;1.993
Comedy;4,5;tt0085334;United States;Bob Clark;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Darren McGavin;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Scott Schwartz;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Jean Shepherd;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Ian Petrella;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;R.D. Robb;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Zack Ward;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Yano Anaya;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Jeff Gillen;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Peter Billingsley;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Colin Fox;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Paul Hubbard;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Leslie Carlson;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Jim Hunter;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Drew Hocevar;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;David Svoboda;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Dwayne McLean;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;John Wong;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Johan Sebastian Wong;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Fred Lee;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Dan Ma;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Rocco Bellusci;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Tommy Wallace;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Melinda Dillon;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Tedde Moore;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Patty Johnson;A Christmas Story;7,9;162K;1983;161592;1;1.983
Comedy;4,5;tt0085334;United States;Helen E. Kaider;A Christmas Story;7,9;162K;1983;161592;1;1.983
Crime;4,5;tt0066921;United Kingdom;Barrie Cookson;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Adrienne Corri;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Malcolm McDowell;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Patrick Magee;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Michael Bates;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Warren Clarke;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;John Clive;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Carl Duering;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Paul Farrell;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Clive Francis;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Michael Gover;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;James Marcus;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Aubrey Morris;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Godfrey Quigley;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;John Savident;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Anthony Sharp;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Philip Stone;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Steven Berkoff;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Lindsay Campbell;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Michael Tarn;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;David Prowse;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;Peter Burton;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Crime;4,5;tt0066921;United Kingdom;John J. Carney;A Clockwork Orange;8,3;858K;1971;857843;1;1.971
Biography;4,5;tt16277242;Spain;Diego Vegezzi;Society of the Snow;7,8;115K;2023;115005;1;2.023
Biography;4,5;tt16277242;Spain;Fernando Contingiani;Society of the Snow;7,8;115K;2023;115005;1;2.023
Biography;4,5;tt16277242;Spain;Esteban Kukuriczka;Society of the Snow;7,8;115K;2023;115005;1;2.023
Biography;4,5;tt16277242;Spain;Francisco Romero;Society of the Snow;7,8;115K;2023;115005;1;2.023
Biography;4,5;tt16277242;Spain;Rafael Federman;Society of the Snow;7,8;115K;2023;115005;1;2.023
Biography;4,5;tt16277242;Spain;Valentino Alonso;Society of the Snow;7,8;115K;2023;115005;1;2.023
Biography;4,5;tt16277242;Spain;Tomas Wolf;Society of the Snow;7,8;115K;2023;115005;1;2.023
Biography;4,5;tt16277242;Spain;Agustín Della Corte;Society of the Snow;7,8;115K;2023;115005;1;2.023
Biography;4,5;tt16277242;Spain;Felipe Gonzalez Otaño;Society of the Snow;7,8;115K;2023;115005;1;2.023
Biography;4,5;tt16277242;Spain;Andy Pruss;Society of the Snow;7,8;115K;2023;115005;1;2.023
Biography;4,5;tt16277242;Spain;Blas Polidori;Society of the Snow;7,8;115K;2023;115005;1;2.023
Biography;4,5;tt16277242;Spain;Felipe Ramusio;Society of the Snow;7,8;115K;2023;115005;1;2.023
Biography;4,5;tt16277242;Spain;Simon Hempe;Society of the Snow;7,8;115K;2023;115005;1;2.023
Biography;4,5;tt16277242;Spain;Luciano Chatton;Society of the Snow;7,8;115K;2023;115005;1;2.023
Biography;4,5;tt15398776;United States;Alden Ehrenreich;Oppenheimer;8,4;667K;2023;666893;1;2.023
Biography;4,5;tt15398776;United States;Scott Grimes;Oppenheimer;8,4;667K;2023;666893;1;2.023
Biography;4,5;tt15398776;United States;Jason Clarke;Oppenheimer;8,4;667K;2023;666893;1;2.023
Biography;4,5;tt15398776;United States;Kurt Koehler;Oppenheimer;8,4;667K;2023;666893;1;2.023
Biography;4,5;tt15398776;United States;Tony Goldwyn;Oppenheimer;8,4;667K;2023;666893;1;2.023
Biography;4,5;tt15398776;United States;John Gowans;Oppenheimer;8,4;667K;2023;666893;1;2.023
Biography;4,5;tt15398776;United States;Macon Blair;Oppenheimer;8,4;667K;2023;666893;1;2.023
Biography;4,5;tt15398776;United States;James D'Arcy;Oppenheimer;8,4;667K;2023;666893;1;2.023
Biography;4,5;tt15398776;United States;Kenneth Branagh;Oppenheimer;8,4;667K;2023;666893;1;2.023
Biography;4,5;tt15398776;United States;Harry Groener;Oppenheimer;8,4;667K;2023;666893;1;2.023
Biography;4,5;tt15398776;United States;Gregory Jbara;Oppenheimer;8,4;667K;2023;666893;1;2.023
Biography;4,5;tt15398776;United States;Ted King;Oppenheimer;8,4;667K;2023;666893;1;2.023
Biography;4,5;tt15398776;United States;Tim DeKay;Oppenheimer;8,4;667K;2023;666893;1;2.023
Biography;4,5;tt15398776;United States;Steven Houska;Oppenheimer;8,4;667K;2023;666893;1;2.023
Biography;4,5;tt23849204;India;Geeta Agrawal Sharma;12th Fail;9,1;103K;2023;102996;1;2.023
Biography;4,5;tt23849204;India;Harish Khanna;12th Fail;9,1;103K;2023;102996;1;2.023
Biography;4,5;tt23849204;India;Sarita Joshi;12th Fail;9,1;103K;2023;102996;1;2.023
Biography;4,5;tt23849204;India;Priyanshu Chatterjee;12th Fail;9,1;103K;2023;102996;1;2.023
Biography;4,5;tt23849204;India;Vikas Divyakirti;12th Fail;9,1;103K;2023;102996;1;2.023
Biography;4,5;tt23849204;India;Abhishek Sengupta;12th Fail;9,1;103K;2023;102996;1;2.023
Biography;4,5;tt23849204;India;Triaksh Chhabra;12th Fail;9,1;103K;2023;102996;1;2.023
Biography;4,5;tt23849204;India;Darius Chinoy;12th Fail;9,1;103K;2023;102996;1;2.023
Biography;4,5;tt23849204;India;Vijay Kumar Dogra;12th Fail;9,1;103K;2023;102996;1;2.023
Biography;4,5;tt23849204;India;Fasi Khan;12th Fail;9,1;103K;2023;102996;1;2.023
Biography;4,5;tt23849204;India;Sam Mohan;12th Fail;9,1;103K;2023;102996;1;2.023
Biography;4,5;tt23849204;India;Rahul Dev Shetty;12th Fail;9,1;103K;2023;102996;1;2.023
Biography;4,5;tt23849204;India;Suraj Naagar;12th Fail;9,1;103K;2023;102996;1;2.023
Biography;4,5;tt23849204;India;Sanjay Bishnoi;12th Fail;9,1;103K;2023;102996;1;2.023
Action;4,5;tt9603212;United States;Tom Cruise;Mission: Impossible - Dead Reckoning Part One;7,7;237K;2023;237483;1;2.023
Action;4,5;tt10366206;United States;Keanu Reeves;John Wick: Chapter 4;7,7;327K;2023;327106;1;2.023
Action;4,5;tt10366206;United States;Michael Nyqvist;John Wick: Chapter 4;7,7;327K;2023;327106;1;2.023
Action;4,5;tt9603212;United States;Ving Rhames;Mission: Impossible - Dead Reckoning Part One;7,7;237K;2023;237483;1;2.023
Action;4,5;tt10366206;United States;Alfie Allen;John Wick: Chapter 4;7,7;327K;2023;327106;1;2.023
Action;4,5;tt9603212;United States;Simon Pegg;Mission: Impossible - Dead Reckoning Part One;7,7;237K;2023;237483;1;2.023
Action;4,5;tt10366206;United States;Willem Dafoe;John Wick: Chapter 4;7,7;327K;2023;327106;1;2.023
Action;4,5;tt10366206;United States;Dean Winters;John Wick: Chapter 4;7,7;327K;2023;327106;1;2.023
Action;4,5;tt9603212;United States;Esai Morales;Mission: Impossible - Dead Reckoning Part One;7,7;237K;2023;237483;1;2.023
Action;4,5;tt10366206;United States;Omer Barnea;John Wick: Chapter 4;7,7;327K;2023;327106;1;2.023
Action;4,5;tt10366206;United States;Toby Leonard Moore;John Wick: Chapter 4;7,7;327K;2023;327106;1;2.023
Action;4,5;tt9603212;United States;Henry Czerny;Mission: Impossible - Dead Reckoning Part One;7,7;237K;2023;237483;1;2.023
Action;4,5;tt10366206;United States;Daniel Bernhardt;John Wick: Chapter 4;7,7;327K;2023;327106;1;2.023
Action;4,5;tt9603212;United States;Shea Whigham;Mission: Impossible - Dead Reckoning Part One;7,7;237K;2023;237483;1;2.023
Action;4,5;tt9603212;United States;Greg Tarzan Davis;Mission: Impossible - Dead Reckoning Part One;7,7;237K;2023;237483;1;2.023
Action;4,5;tt10366206;United States;John Leguizamo;John Wick: Chapter 4;7,7;327K;2023;327106;1;2.023
Action;4,5;tt9603212;United States;Frederick Schmidt;Mission: Impossible - Dead Reckoning Part One;7,7;237K;2023;237483;1;2.023
Action;4,5;tt10366206;United States;Ian McShane;John Wick: Chapter 4;7,7;327K;2023;327106;1;2.023
Action;4,5;tt9603212;United States;Cary Elwes;Mission: Impossible - Dead Reckoning Part One;7,7;237K;2023;237483;1;2.023
Action;4,5;tt10366206;United States;Lance Reddick;John Wick: Chapter 4;7,7;327K;2023;327106;1;2.023
Action;4,5;tt9603212;United States;Charles Parnell;Mission: Impossible - Dead Reckoning Part One;7,7;237K;2023;237483;1;2.023
Action;4,5;tt10366206;United States;Keith Jardine;John Wick: Chapter 4;7,7;327K;2023;327106;1;2.023
Action;4,5;tt9603212;United States;Mark Gatiss;Mission: Impossible - Dead Reckoning Part One;7,7;237K;2023;237483;1;2.023
Action;4,5;tt10366206;United States;Tait Fletcher;John Wick: Chapter 4;7,7;327K;2023;327106;1;2.023
